ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-c9862e,A-96215d,2023-08-04 00:00:00,2023-08-05 00:00:00,25.00,urgent,115,3,f
T-321bf6,A-5ed98d,2023-06-28 00:00:00,2023-06-30 00:00:00,65.00,urgent,79,5,f
T-1df716,A-0b0d6d,2024-10-09 00:00:00,2024-10-11 00:00:00,49.00,medium,145,,f
T-69edbb,A-c16cf7,2024-10-24 00:00:00,2024-10-26 00:00:00,57.00,low,46,4,f
T-44cfed,A-592832,2023-12-02 00:00:00,2023-12-04 00:00:00,48.00,high,68,,f
T-7d169d,A-4a4c2d,2023-06-07 00:00:00,2023-06-08 00:00:00,31.00,medium,121,,f
T-1b9875,A-98a59a,2024-09-08 00:00:00,2024-09-10 00:00:00,61.00,low,48,5,f
T-0ec7ca,A-e4bf56,2024-02-13 00:00:00,2024-02-14 00:00:00,35.00,low,59,3,f
T-22aa61,A-4a4c2d,2023-04-29 00:00:00,2023-05-01 00:00:00,51.00,low,74,4,f
T-ec55d4,A-9c18c4,2023-07-24 00:00:00,2023-07-26 00:00:00,69.00,urgent,67,5,f
T-cee095,A-e08cd3,2023-04-23 00:00:00,2023-04-24 00:00:00,41.00,high,129,,f
T-45f75a,A-dcc3f1,2024-08-17 00:00:00,2024-08-18 00:00:00,24.00,high,71,,f
T-8b2aa1,A-65a46c,2024-03-18 00:00:00,2024-03-19 00:00:00,37.00,medium,118,,f
T-a617b9,A-1d5444,2024-06-01 00:00:00,2024-06-03 00:00:00,55.00,high,29,4,f
T-1850d3,A-0158bb,2024-01-11 00:00:00,2024-01-12 00:00:00,32.00,urgent,50,3,f
T-a1bc5a,A-7c6b6b,2024-06-24 00:00:00,2024-06-26 00:00:00,49.00,low,41,,f
T-361ccf,A-ce66f8,2024-12-06 00:00:00,2024-12-07 00:00:00,33.00,low,33,4,f
T-0416e6,A-44dc83,2023-08-31 00:00:00,2023-09-01 00:00:00,35.00,high,120,5,f
T-c1de5f,A-a09355,2023-10-13 00:00:00,2023-10-15 00:00:00,70.00,urgent,28,,f
T-15233b,A-c62e55,2023-09-24 00:00:00,2023-09-24 00:00:00,15.00,low,8,,f
T-2e0ccd,A-3b37d9,2023-09-30 00:00:00,2023-10-01 00:00:00,41.00,low,111,,f
T-488392,A-bd4513,2024-12-30 00:00:00,2024-12-30 00:00:00,10.00,high,12,5,f
T-2be50d,A-3a5ad8,2024-12-26 00:00:00,2024-12-26 00:00:00,14.00,urgent,16,5,f
T-6ce2af,A-ccabf0,2023-04-22 00:00:00,2023-04-23 00:00:00,35.00,high,156,4,f
T-f1d9e6,A-5a215a,2024-06-10 00:00:00,2024-06-10 00:00:00,18.00,medium,4,3,f
T-64293a,A-8ae3fc,2024-04-27 00:00:00,2024-04-29 00:00:00,59.00,high,65,4,f
T-9ea26e,A-50bb9f,2023-04-15 00:00:00,2023-04-15 00:00:00,5.00,medium,88,,f
T-5fbdb4,A-2789e3,2024-01-06 00:00:00,2024-01-06 00:00:00,20.00,medium,116,4,f
T-627615,A-dec005,2023-05-04 00:00:00,2023-05-06 00:00:00,52.00,high,124,,f
T-7b13df,A-ac85cd,2024-08-01 00:00:00,2024-08-01 00:00:00,23.00,low,35,,f
T-3118d4,A-df1e44,2024-11-22 00:00:00,2024-11-24 00:00:00,68.00,high,128,,f
T-9ac4b7,A-42b791,2023-04-05 00:00:00,2023-04-07 00:00:00,50.00,medium,20,,f
T-5d1f63,A-c42f1f,2023-08-16 00:00:00,2023-08-16 00:00:00,3.00,low,11,3,f
T-f81be8,A-503d5a,2024-10-29 00:00:00,2024-10-31 00:00:00,63.00,low,57,4,f
T-a952c0,A-855a48,2023-04-18 00:00:00,2023-04-20 00:00:00,48.00,high,125,4,f
T-2bafb7,A-7d514c,2024-12-07 00:00:00,2024-12-09 00:00:00,52.00,high,39,,f
T-1761af,A-50bb9f,2023-08-02 00:00:00,2023-08-04 00:00:00,63.00,low,29,4,f
T-ca8e8f,A-c608c8,2024-08-16 00:00:00,2024-08-18 00:00:00,58.00,low,93,,f
T-38dc90,A-6dee43,2023-02-05 00:00:00,2023-02-08 00:00:00,72.00,high,9,5,f
T-e2a819,A-508199,2024-03-05 00:00:00,2024-03-07 00:00:00,60.00,low,123,3,f
T-b1654b,A-3c1a3f,2023-11-10 00:00:00,2023-11-12 00:00:00,51.00,high,63,,f
T-9d2c2c,A-425e76,2024-03-05 00:00:00,2024-03-07 00:00:00,60.00,medium,50,,f
T-759461,A-45ce7a,2023-02-10 00:00:00,2023-02-12 00:00:00,60.00,low,87,4,f
T-a6d9f2,A-4437e4,2024-11-03 00:00:00,2024-11-03 00:00:00,2.00,urgent,168,,f
T-88e515,A-1f0ac7,2023-04-09 00:00:00,2023-04-10 00:00:00,44.00,high,174,,f
T-6af11a,A-4ef964,2023-06-10 00:00:00,2023-06-12 00:00:00,58.00,medium,47,,f
T-e85a54,A-7dacce,2024-03-16 00:00:00,2024-03-18 00:00:00,60.00,urgent,129,4,f
T-5b2cc5,A-e4bf56,2024-08-01 00:00:00,2024-08-01 00:00:00,7.00,low,169,,f
T-236dda,A-09316c,2024-06-28 00:00:00,2024-06-30 00:00:00,52.00,high,110,5,t
T-17e9a8,A-296d7c,2023-07-05 00:00:00,2023-07-07 00:00:00,71.00,low,118,4,f
T-0892d2,A-4f18f0,2023-07-04 00:00:00,2023-07-04 00:00:00,4.00,low,80,3,f
T-2099b8,A-d4e0d4,2024-08-18 00:00:00,2024-08-20 00:00:00,53.00,high,119,3,f
T-739439,A-67be94,2024-11-28 00:00:00,2024-11-29 00:00:00,29.00,high,32,3,f
T-9f3c3d,A-417d2f,2023-05-01 00:00:00,2023-05-02 00:00:00,29.00,low,74,,f
T-a5d583,A-462d45,2024-01-11 00:00:00,2024-01-12 00:00:00,36.00,high,111,,f
T-a38b5d,A-fe79a5,2023-12-01 00:00:00,2023-12-02 00:00:00,34.00,low,32,,f
T-3ff542,A-855a48,2024-07-10 00:00:00,2024-07-12 00:00:00,65.00,low,96,3,f
T-22582a,A-4ef964,2024-11-25 00:00:00,2024-11-27 00:00:00,65.00,medium,151,5,f
T-0bea7d,A-5b4ebb,2023-08-03 00:00:00,2023-08-05 00:00:00,53.00,low,31,4,f
T-cc11bd,A-977ca0,2024-11-21 00:00:00,2024-11-23 00:00:00,64.00,urgent,152,4,f
T-95369a,A-c37601,2023-06-11 00:00:00,2023-06-12 00:00:00,38.00,low,124,4,f
T-7507e8,A-e83938,2023-08-10 00:00:00,2023-08-13 00:00:00,72.00,medium,26,,f
T-9b3f6c,A-ba6516,2024-12-25 00:00:00,2024-12-25 00:00:00,15.00,medium,44,4,f
T-f7b50d,A-309e54,2024-01-06 00:00:00,2024-01-06 00:00:00,2.00,urgent,66,,f
T-9a1a87,A-671f31,2023-07-07 00:00:00,2023-07-08 00:00:00,31.00,high,32,5,f
T-b386f0,A-5a3eb9,2024-04-08 00:00:00,2024-04-08 00:00:00,5.00,medium,129,,f
T-19bc1e,A-a45270,2024-02-06 00:00:00,2024-02-08 00:00:00,63.00,high,162,,f
T-0f97f5,A-7f4db3,2023-05-12 00:00:00,2023-05-12 00:00:00,19.00,low,153,3,f
T-b91d49,A-fb186e,2024-02-07 00:00:00,2024-02-07 00:00:00,7.00,urgent,107,3,f
T-3b3bad,A-39ddf4,2024-03-13 00:00:00,2024-03-14 00:00:00,27.00,medium,116,4,f
T-499df5,A-625d0b,2023-05-21 00:00:00,2023-05-22 00:00:00,45.00,urgent,31,,f
T-6dd363,A-40a557,2024-07-05 00:00:00,2024-07-06 00:00:00,42.00,medium,150,3,f
T-53723b,A-f19409,2023-04-30 00:00:00,2023-04-30 00:00:00,13.00,medium,45,,f
T-afc27c,A-684255,2024-07-29 00:00:00,2024-07-29 00:00:00,17.00,low,95,,t
T-f01315,A-956988,2024-11-22 00:00:00,2024-11-24 00:00:00,57.00,urgent,153,3,f
T-2184bf,A-4e960a,2023-03-30 00:00:00,2023-03-31 00:00:00,32.00,urgent,15,3,f
T-b23b9f,A-65c341,2023-04-15 00:00:00,2023-04-17 00:00:00,55.00,low,109,,f
T-3444f4,A-902ef7,2023-11-28 00:00:00,2023-11-30 00:00:00,60.00,urgent,40,4,f
T-7431ee,A-c70870,2023-06-05 00:00:00,2023-06-07 00:00:00,61.00,high,171,,f
T-935963,A-bcbe98,2024-09-12 00:00:00,2024-09-12 00:00:00,5.00,low,85,4,f
T-7a95e0,A-0baac2,2023-12-16 00:00:00,2023-12-16 00:00:00,7.00,low,54,,f
T-eb97d9,A-32fb14,2024-07-22 00:00:00,2024-07-22 00:00:00,21.00,urgent,115,,f
T-d6707b,A-7df7a7,2023-04-24 00:00:00,2023-04-26 00:00:00,50.00,high,5,5,f
T-b7489a,A-71615e,2024-01-12 00:00:00,2024-01-14 00:00:00,49.00,medium,77,,f
T-06f51b,A-7dacce,2023-01-20 00:00:00,2023-01-21 00:00:00,26.00,high,5,4,f
T-f35250,A-151c9a,2024-05-31 00:00:00,2024-06-01 00:00:00,39.00,high,137,4,f
T-7dedc0,A-a8d89d,2024-03-26 00:00:00,2024-03-27 00:00:00,29.00,low,146,5,f
T-c248c0,A-0baac2,2024-06-05 00:00:00,2024-06-07 00:00:00,59.00,high,54,3,f
T-bd44ab,A-bcf87c,2023-12-19 00:00:00,2023-12-21 00:00:00,56.00,medium,59,5,f
T-060d32,A-854864,2023-03-18 00:00:00,2023-03-20 00:00:00,62.00,high,177,5,f
T-4b7f17,A-354f12,2023-08-13 00:00:00,2023-08-14 00:00:00,47.00,medium,171,,f
T-8ea29d,A-ee42db,2023-03-30 00:00:00,2023-03-30 00:00:00,14.00,high,164,,f
T-0217dd,A-484819,2023-02-05 00:00:00,2023-02-05 00:00:00,19.00,urgent,78,5,f
T-8c0ca5,A-cbbe12,2024-02-05 00:00:00,2024-02-06 00:00:00,39.00,high,158,,f
T-c15cd8,A-e3bd71,2023-11-24 00:00:00,2023-11-26 00:00:00,54.00,medium,132,5,f
T-08abd6,A-dfbd31,2023-03-07 00:00:00,2023-03-08 00:00:00,34.00,medium,72,3,f
T-6f6f56,A-fd9422,2024-03-18 00:00:00,2024-03-20 00:00:00,54.00,low,157,3,f
T-4dc394,A-3f9cc0,2023-04-26 00:00:00,2023-04-26 00:00:00,2.00,medium,159,4,f
T-a594a0,A-4bfa33,2023-05-20 00:00:00,2023-05-20 00:00:00,19.00,medium,84,4,f
T-46fbb6,A-69fad4,2023-07-27 00:00:00,2023-07-29 00:00:00,54.00,low,167,,f
T-88aac2,A-c9bb3e,2023-12-09 00:00:00,2023-12-10 00:00:00,29.00,urgent,161,4,f
T-65364e,A-5f7781,2024-05-26 00:00:00,2024-05-26 00:00:00,6.00,high,63,,f
T-fa9585,A-0a282f,2024-10-26 00:00:00,2024-10-26 00:00:00,18.00,medium,144,4,f
T-0afa9f,A-e08cd3,2023-11-02 00:00:00,2023-11-03 00:00:00,41.00,low,79,,f
T-88f56c,A-1f7acb,2023-04-22 00:00:00,2023-04-23 00:00:00,37.00,urgent,146,3,f
T-a28b90,A-b30291,2023-05-15 00:00:00,2023-05-15 00:00:00,16.00,urgent,1,,f
T-c27824,A-54ecc2,2023-02-16 00:00:00,2023-02-16 00:00:00,7.00,low,55,5,f
T-fa10d0,A-0651a4,2023-09-11 00:00:00,2023-09-11 00:00:00,3.00,urgent,18,,f
T-3b0545,A-c16101,2023-03-10 00:00:00,2023-03-11 00:00:00,24.00,high,168,,f
T-c67f26,A-e2cd1b,2024-07-03 00:00:00,2024-07-04 00:00:00,27.00,urgent,72,5,f
T-c779b5,A-50bb9f,2024-08-14 00:00:00,2024-08-15 00:00:00,47.00,urgent,33,,f
T-4291f4,A-1ac5e0,2024-05-21 00:00:00,2024-05-22 00:00:00,42.00,high,136,3,f
T-ad61d7,A-271f46,2023-02-09 00:00:00,2023-02-10 00:00:00,36.00,medium,79,,f
T-6b1bf1,A-180abf,2024-01-20 00:00:00,2024-01-21 00:00:00,34.00,medium,5,3,f
T-00183b,A-37f969,2023-09-06 00:00:00,2023-09-06 00:00:00,6.00,medium,5,4,f
T-d37bb3,A-524364,2024-10-25 00:00:00,2024-10-25 00:00:00,19.00,urgent,57,4,f
T-2e3ee5,A-9bfc9f,2024-09-21 00:00:00,2024-09-21 00:00:00,13.00,low,45,,f
T-fbe6c4,A-526d93,2023-10-26 00:00:00,2023-10-29 00:00:00,72.00,high,148,3,t
T-1d1488,A-90a8c8,2023-02-01 00:00:00,2023-02-03 00:00:00,59.00,urgent,71,4,f
T-34c636,A-2922b6,2024-11-13 00:00:00,2024-11-13 00:00:00,4.00,high,70,4,f
T-0aacaa,A-671f31,2023-02-02 00:00:00,2023-02-03 00:00:00,26.00,urgent,22,,f
T-3c9151,A-59f724,2024-12-15 00:00:00,2024-12-16 00:00:00,29.00,urgent,146,4,f
T-3915f7,A-310452,2024-04-10 00:00:00,2024-04-10 00:00:00,11.00,medium,139,3,f
T-b7fe89,A-bad8c1,2024-04-27 00:00:00,2024-04-28 00:00:00,27.00,high,49,4,f
T-f47516,A-db5e9e,2024-01-11 00:00:00,2024-01-13 00:00:00,68.00,low,18,5,f
T-12e968,A-de58ca,2023-12-07 00:00:00,2023-12-09 00:00:00,59.00,medium,125,,f
T-0037fe,A-e4bf56,2023-05-02 00:00:00,2023-05-02 00:00:00,4.00,urgent,78,3,f
T-01bdb9,A-625d0b,2023-11-20 00:00:00,2023-11-21 00:00:00,43.00,low,34,3,f
T-ee390f,A-410e86,2024-03-18 00:00:00,2024-03-18 00:00:00,22.00,medium,125,4,f
T-8d7ff3,A-eb7fac,2023-09-15 00:00:00,2023-09-15 00:00:00,5.00,urgent,147,,f
T-2572b1,A-712f1c,2023-11-10 00:00:00,2023-11-11 00:00:00,42.00,urgent,88,5,f
T-45bddf,A-a45270,2024-01-01 00:00:00,2024-01-03 00:00:00,69.00,urgent,120,,f
T-4537a8,A-7c5768,2024-10-14 00:00:00,2024-10-14 00:00:00,5.00,urgent,150,3,f
T-6804d9,A-39b19f,2023-04-13 00:00:00,2023-04-15 00:00:00,59.00,high,26,3,f
T-1df6ee,A-34d880,2024-07-12 00:00:00,2024-07-13 00:00:00,32.00,low,131,3,f
T-6511fb,A-1e1b80,2023-05-25 00:00:00,2023-05-26 00:00:00,31.00,high,32,3,f
T-7ad7ec,A-d4ac0e,2024-06-28 00:00:00,2024-06-29 00:00:00,28.00,high,53,,f
T-1c02f2,A-417d2f,2023-11-18 00:00:00,2023-11-19 00:00:00,44.00,urgent,113,4,f
T-0374bc,A-f446b6,2023-12-06 00:00:00,2023-12-07 00:00:00,38.00,urgent,53,3,f
T-5d8f79,A-fb186e,2024-07-28 00:00:00,2024-07-29 00:00:00,35.00,medium,92,,f
T-cee549,A-b07346,2024-11-12 00:00:00,2024-11-12 00:00:00,5.00,urgent,37,3,f
T-fe219c,A-2d1036,2023-03-22 00:00:00,2023-03-24 00:00:00,64.00,high,3,4,f
T-2912e9,A-5ed98d,2023-02-13 00:00:00,2023-02-13 00:00:00,14.00,medium,133,,f
T-c78f8a,A-e4144b,2023-11-04 00:00:00,2023-11-06 00:00:00,62.00,medium,175,4,f
T-429ce0,A-39ddf4,2023-05-31 00:00:00,2023-05-31 00:00:00,1.00,high,17,5,f
T-f72f97,A-de24d5,2024-06-27 00:00:00,2024-06-28 00:00:00,41.00,medium,99,3,f
T-d1723a,A-328bd0,2023-09-04 00:00:00,2023-09-04 00:00:00,8.00,medium,57,,f
T-512dec,A-0532a9,2023-12-16 00:00:00,2023-12-17 00:00:00,25.00,medium,127,,f
T-36b118,A-84ebe4,2023-07-18 00:00:00,2023-07-18 00:00:00,11.00,high,128,,f
T-bd85e1,A-3a5ad8,2024-09-02 00:00:00,2024-09-04 00:00:00,65.00,high,22,4,f
T-089718,A-812c5b,2023-01-06 00:00:00,2023-01-06 00:00:00,13.00,medium,105,,f
T-4f0baf,A-94d3da,2023-09-13 00:00:00,2023-09-14 00:00:00,27.00,urgent,60,,f
T-ced7f6,A-f1f639,2024-09-18 00:00:00,2024-09-18 00:00:00,19.00,low,27,5,f
T-cfb0cf,A-10b8da,2023-04-18 00:00:00,2023-04-19 00:00:00,33.00,low,77,3,f
T-769e8b,A-35083d,2023-09-24 00:00:00,2023-09-25 00:00:00,33.00,high,176,5,f
T-f0b00c,A-4437e4,2024-11-16 00:00:00,2024-11-16 00:00:00,18.00,medium,179,3,f
T-c0657b,A-9289f6,2023-06-12 00:00:00,2023-06-14 00:00:00,50.00,low,155,,f
T-4db443,A-08e34e,2024-03-29 00:00:00,2024-03-30 00:00:00,31.00,low,15,,f
T-19a57f,A-2edab2,2023-10-18 00:00:00,2023-10-20 00:00:00,48.00,low,34,,f
T-8639ca,A-8e47ca,2023-09-30 00:00:00,2023-10-03 00:00:00,72.00,medium,145,5,t
T-26d259,A-712f1c,2023-10-26 00:00:00,2023-10-28 00:00:00,56.00,low,96,4,f
T-cc9f02,A-5790f4,2024-10-19 00:00:00,2024-10-20 00:00:00,30.00,urgent,80,,f
T-d3c23c,A-396e5f,2023-08-25 00:00:00,2023-08-25 00:00:00,2.00,low,166,,f
T-35e9e6,A-b7b7b7,2023-08-12 00:00:00,2023-08-13 00:00:00,41.00,medium,37,5,f
T-36db9a,A-6a7c9d,2023-03-09 00:00:00,2023-03-11 00:00:00,48.00,high,125,5,f
T-9130f4,A-3d957b,2024-03-02 00:00:00,2024-03-03 00:00:00,26.00,high,73,,f
T-52b693,A-e61e98,2024-02-17 00:00:00,2024-02-18 00:00:00,24.00,high,10,5,f
T-97f5bb,A-31ab9a,2024-12-25 00:00:00,2024-12-25 00:00:00,21.00,medium,6,3,f
T-633a99,A-016043,2024-04-13 00:00:00,2024-04-13 00:00:00,12.00,high,63,,f
T-678cb9,A-463db0,2023-02-08 00:00:00,2023-02-10 00:00:00,66.00,medium,39,4,f
T-a5b987,A-158f4e,2023-01-27 00:00:00,2023-01-27 00:00:00,23.00,high,156,,f
T-94fe73,A-3a7284,2024-08-16 00:00:00,2024-08-18 00:00:00,67.00,urgent,56,4,f
T-399f72,A-37f969,2023-12-15 00:00:00,2023-12-15 00:00:00,11.00,high,154,3,f
T-8f66c9,A-c1dfe1,2024-07-08 00:00:00,2024-07-10 00:00:00,65.00,high,110,,f
T-ec5618,A-1986ca,2024-09-07 00:00:00,2024-09-09 00:00:00,62.00,low,175,3,f
T-1160c9,A-afa505,2023-09-24 00:00:00,2023-09-25 00:00:00,37.00,medium,58,3,f
T-512f1f,A-fd9422,2023-12-05 00:00:00,2023-12-06 00:00:00,37.00,high,141,3,f
T-2d97f8,A-4814a3,2024-02-15 00:00:00,2024-02-16 00:00:00,24.00,urgent,20,4,f
T-ce367c,A-533452,2024-07-27 00:00:00,2024-07-27 00:00:00,20.00,urgent,30,,f
T-10fe26,A-560d27,2023-12-22 00:00:00,2023-12-22 00:00:00,4.00,medium,29,5,f
T-9bb4f6,A-7f4db3,2024-05-20 00:00:00,2024-05-20 00:00:00,8.00,medium,14,4,f
T-a2dd12,A-18793f,2023-10-01 00:00:00,2023-10-02 00:00:00,33.00,high,168,4,f
T-1742e2,A-7dacce,2024-02-13 00:00:00,2024-02-14 00:00:00,37.00,high,32,,f
T-a661ac,A-9b9fe9,2023-11-30 00:00:00,2023-12-02 00:00:00,71.00,low,161,4,f
T-17de9f,A-3932db,2023-12-14 00:00:00,2023-12-15 00:00:00,34.00,medium,46,,f
T-b7bd24,A-9f0b68,2023-09-11 00:00:00,2023-09-12 00:00:00,37.00,low,78,,f
T-04752b,A-9badbd,2023-03-08 00:00:00,2023-03-09 00:00:00,28.00,high,155,,f
T-90e0e9,A-89ee83,2024-05-14 00:00:00,2024-05-16 00:00:00,51.00,medium,36,4,f
T-77863a,A-e60f9d,2024-01-27 00:00:00,2024-01-29 00:00:00,71.00,urgent,132,,f
T-eecc2f,A-c9bb3e,2024-12-05 00:00:00,2024-12-05 00:00:00,4.00,high,73,,f
T-6014e5,A-e7beab,2023-10-16 00:00:00,2023-10-18 00:00:00,57.00,high,161,3,f
T-0a20f3,A-7f6b86,2023-07-03 00:00:00,2023-07-05 00:00:00,65.00,medium,156,3,f
T-415f6a,A-bd4708,2023-12-03 00:00:00,2023-12-04 00:00:00,29.00,urgent,2,,f
T-afb450,A-e83938,2024-05-22 00:00:00,2024-05-23 00:00:00,41.00,low,171,,f
T-b8b946,A-cc1d8d,2024-04-09 00:00:00,2024-04-11 00:00:00,62.00,medium,126,,f
T-e771c5,A-0f3e88,2024-07-28 00:00:00,2024-07-30 00:00:00,65.00,low,4,,f
T-65eac5,A-b07b56,2023-04-19 00:00:00,2023-04-19 00:00:00,15.00,urgent,104,,f
T-4ad95c,A-118d55,2024-12-03 00:00:00,2024-12-05 00:00:00,50.00,medium,122,,f
T-7bfd11,A-bb1eaa,2024-06-04 00:00:00,2024-06-05 00:00:00,24.00,low,11,,f
T-55f338,A-cdf020,2023-01-16 00:00:00,2023-01-16 00:00:00,12.00,high,5,3,f
T-30918a,A-c7ffc2,2024-02-28 00:00:00,2024-03-01 00:00:00,65.00,high,29,3,f
T-035ec1,A-df10db,2024-09-11 00:00:00,2024-09-13 00:00:00,69.00,medium,127,3,f
T-35cdd0,A-c16101,2024-08-31 00:00:00,2024-08-31 00:00:00,17.00,high,67,,f
T-43635f,A-de58ca,2024-11-05 00:00:00,2024-11-06 00:00:00,34.00,medium,152,4,f
T-192ed5,A-3932db,2024-09-22 00:00:00,2024-09-24 00:00:00,61.00,low,74,,f
T-890bef,A-39ddf4,2023-01-11 00:00:00,2023-01-11 00:00:00,7.00,high,109,4,f
T-dd8c7f,A-439b2f,2024-01-23 00:00:00,2024-01-24 00:00:00,30.00,urgent,66,,f
T-c88d4c,A-82d8a6,2024-09-09 00:00:00,2024-09-11 00:00:00,53.00,urgent,163,4,f
T-30e7ba,A-31ab9a,2024-01-17 00:00:00,2024-01-18 00:00:00,47.00,high,58,,f
T-cfbf16,A-249769,2024-10-12 00:00:00,2024-10-14 00:00:00,63.00,low,13,5,f
T-ab3873,A-8b0451,2023-01-09 00:00:00,2023-01-09 00:00:00,16.00,urgent,115,,f
T-db8ee9,A-05f0e5,2024-06-06 00:00:00,2024-06-06 00:00:00,13.00,medium,58,4,f
T-11a32d,A-94c3cd,2023-11-05 00:00:00,2023-11-07 00:00:00,54.00,urgent,86,,t
T-01fc55,A-faa28c,2023-07-25 00:00:00,2023-07-27 00:00:00,70.00,urgent,22,5,f
T-d1168e,A-65a46c,2024-04-09 00:00:00,2024-04-11 00:00:00,51.00,urgent,103,5,f
T-23bb61,A-756192,2024-06-16 00:00:00,2024-06-17 00:00:00,36.00,low,171,3,f
T-ac09fb,A-751bd4,2023-09-13 00:00:00,2023-09-13 00:00:00,15.00,high,97,,f
T-ed8926,A-32728c,2023-03-11 00:00:00,2023-03-12 00:00:00,29.00,medium,72,4,f
T-675f77,A-af0cd2,2023-08-16 00:00:00,2023-08-18 00:00:00,58.00,low,173,,f
T-0134fb,A-c16101,2024-12-08 00:00:00,2024-12-09 00:00:00,34.00,urgent,70,,t
T-5cfb64,A-5a92e7,2024-08-15 00:00:00,2024-08-17 00:00:00,69.00,low,136,,f
T-27abc5,A-4c56c9,2024-01-06 00:00:00,2024-01-08 00:00:00,50.00,high,61,3,f
T-0b8b7d,A-3b5cd1,2023-04-18 00:00:00,2023-04-19 00:00:00,24.00,low,53,,f
T-30849e,A-e51ec7,2023-03-03 00:00:00,2023-03-03 00:00:00,15.00,low,99,,f
T-5dc1bf,A-86cdb4,2024-03-29 00:00:00,2024-03-30 00:00:00,33.00,urgent,129,,f
T-0cfcc4,A-69fad4,2024-09-13 00:00:00,2024-09-13 00:00:00,1.00,urgent,164,4,f
T-1f3e8a,A-f03140,2023-05-08 00:00:00,2023-05-08 00:00:00,12.00,medium,132,,f
T-4bfec4,A-09316c,2024-11-12 00:00:00,2024-11-13 00:00:00,40.00,low,105,3,f
T-2fdfe5,A-05d3b3,2024-05-14 00:00:00,2024-05-15 00:00:00,39.00,low,114,4,f
T-07ff37,A-b54c01,2024-01-07 00:00:00,2024-01-08 00:00:00,42.00,high,106,,f
T-484790,A-0f6450,2023-12-13 00:00:00,2023-12-14 00:00:00,42.00,urgent,102,,f
T-37b3f3,A-e40f45,2024-02-26 00:00:00,2024-02-26 00:00:00,21.00,high,132,5,f
T-a96055,A-e43bf7,2024-11-27 00:00:00,2024-11-29 00:00:00,49.00,medium,9,4,f
T-a1823c,A-50bb9f,2024-08-17 00:00:00,2024-08-19 00:00:00,56.00,urgent,25,,f
T-5faeda,A-92a333,2023-06-03 00:00:00,2023-06-03 00:00:00,4.00,high,55,,f
T-ac9630,A-13466a,2023-11-11 00:00:00,2023-11-11 00:00:00,5.00,high,130,5,f
T-d890d5,A-6da850,2023-09-22 00:00:00,2023-09-22 00:00:00,12.00,high,131,,f
T-37e292,A-ac14bb,2024-06-12 00:00:00,2024-06-13 00:00:00,28.00,low,38,4,f
T-4c0c16,A-6dee43,2024-07-19 00:00:00,2024-07-21 00:00:00,69.00,urgent,108,,f
T-2873de,A-10b8f2,2024-01-31 00:00:00,2024-01-31 00:00:00,12.00,low,59,3,f
T-b5076f,A-712533,2024-08-07 00:00:00,2024-08-09 00:00:00,67.00,medium,53,3,f
T-68fee5,A-5ed98d,2024-03-12 00:00:00,2024-03-12 00:00:00,16.00,urgent,114,,f
T-3329cb,A-592832,2024-04-30 00:00:00,2024-04-30 00:00:00,9.00,low,123,5,f
T-38a3f8,A-5c9849,2023-12-14 00:00:00,2023-12-16 00:00:00,66.00,low,41,,f
T-f2c439,A-f6b2fb,2023-04-18 00:00:00,2023-04-20 00:00:00,69.00,medium,70,3,f
T-39424e,A-ccc747,2024-08-05 00:00:00,2024-08-05 00:00:00,5.00,medium,137,,t
T-856bdd,A-508199,2024-08-17 00:00:00,2024-08-19 00:00:00,48.00,low,52,,f
T-c9a926,A-6a4e2d,2024-09-15 00:00:00,2024-09-15 00:00:00,15.00,low,126,5,t
T-c7f28d,A-ffc04f,2023-08-17 00:00:00,2023-08-17 00:00:00,14.00,low,9,,t
T-1a8ff8,A-e61e98,2023-04-22 00:00:00,2023-04-22 00:00:00,2.00,low,44,5,t
T-6ff72c,A-241e75,2024-09-02 00:00:00,2024-09-03 00:00:00,26.00,high,178,5,f
T-ba2219,A-463db0,2023-04-24 00:00:00,2023-04-26 00:00:00,58.00,urgent,179,,t
T-ab7721,A-22f2df,2023-03-24 00:00:00,2023-03-26 00:00:00,61.00,urgent,19,,f
T-ae3a16,A-186a44,2024-06-19 00:00:00,2024-06-21 00:00:00,51.00,low,97,,f
T-9aee85,A-9ee962,2024-05-26 00:00:00,2024-05-27 00:00:00,39.00,medium,155,,f
T-e17f8c,A-ac85cd,2024-02-02 00:00:00,2024-02-02 00:00:00,17.00,low,66,4,f
T-31cd64,A-eb7c38,2023-02-13 00:00:00,2023-02-14 00:00:00,41.00,urgent,33,4,f
T-814d7e,A-313be3,2024-11-09 00:00:00,2024-11-10 00:00:00,39.00,low,141,5,t
T-984352,A-417d2f,2023-02-15 00:00:00,2023-02-15 00:00:00,10.00,high,129,4,f
T-ad5807,A-443b7c,2023-01-24 00:00:00,2023-01-24 00:00:00,14.00,high,14,,f
T-7af423,A-149a69,2024-08-28 00:00:00,2024-08-28 00:00:00,9.00,medium,172,4,f
T-162d1f,A-a0ca4e,2023-08-20 00:00:00,2023-08-22 00:00:00,60.00,high,77,4,t
T-b2925a,A-eb7fac,2024-01-15 00:00:00,2024-01-17 00:00:00,71.00,low,172,,f
T-e3507b,A-e98302,2023-02-28 00:00:00,2023-02-28 00:00:00,14.00,high,95,4,f
