subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-bc66af,A-157070,2024-12-02,2024-02-10,Pro,18,882.00,10584.00,f,f,f,t,monthly,t
S-eff39c,A-118f1c,2024-10-31,,Enterprise,32,6368.00,76416.00,f,f,f,f,annual,t
S-3c0075,A-9123ac,2024-05-27,,Basic,11,209.00,2508.00,f,f,f,f,monthly,t
S-aaaa83,A-712533,2024-04-26,,Basic,45,0.00,0.00,t,f,f,f,monthly,t
S-a09141,A-e3bd71,2023-03-04,,Enterprise,31,6169.00,74028.00,f,f,f,f,annual,f
S-19edee,A-55f257,2024-08-19,,Enterprise,21,4179.00,50148.00,f,f,f,f,monthly,f
S-6f0169,A-86cdb4,2024-10-23,2024-06-11,Pro,3,147.00,1764.00,f,f,f,t,monthly,t
S-bfdb45,A-cb6cc6,2023-04-20,,Enterprise,13,0.00,0.00,t,f,f,f,annual,t
S-9da0f3,A-1d5444,2024-05-13,,Enterprise,41,8159.00,97908.00,f,t,f,f,monthly,t
S-68adfa,A-7f29a7,2024-06-10,,Basic,41,0.00,0.00,t,f,f,f,monthly,t
S-fcd231,A-712426,2024-12-31,,Enterprise,63,0.00,0.00,t,f,f,f,annual,t
S-9a1e04,A-de24d5,2024-06-12,,Enterprise,5,995.00,11940.00,f,f,f,f,annual,t
S-38b3b4,A-533452,2024-11-28,,Enterprise,26,5174.00,62088.00,f,f,f,f,annual,t
S-b69fa2,A-029f69,2024-09-09,,Pro,27,1323.00,15876.00,f,f,f,f,monthly,f
S-a924c2,A-3cc791,2024-08-07,,Pro,6,294.00,3528.00,f,f,f,f,annual,t
S-05553e,A-bc87bc,2024-11-26,,Enterprise,31,6169.00,74028.00,f,f,f,f,annual,t
S-6ace80,A-6f8ad2,2024-09-16,,Enterprise,7,1393.00,16716.00,f,f,f,f,monthly,t
S-0b2faf,A-c45b23,2024-05-07,,Basic,15,0.00,0.00,t,f,f,f,monthly,t
S-c01d79,A-296d7c,2024-07-19,,Basic,24,0.00,0.00,t,f,f,f,monthly,t
S-df69fe,A-e7a1e2,2024-12-29,,Enterprise,44,8756.00,105072.00,f,f,f,f,annual,t
S-f9d635,A-a1b80b,2024-11-03,,Enterprise,52,10348.00,124176.00,f,f,f,f,monthly,f
S-d96652,A-503d5a,2024-01-05,,Enterprise,7,0.00,0.00,t,f,f,f,monthly,t
S-869bba,A-b9f5b1,2023-10-31,,Enterprise,15,0.00,0.00,t,f,f,f,annual,f
S-7c1eb9,A-d3c88e,2024-12-24,,Basic,21,399.00,4788.00,f,f,f,f,annual,f
S-3f00dc,A-6f50ae,2024-02-09,,Pro,19,931.00,11172.00,f,f,f,f,annual,t
S-60ea07,A-3be56b,2024-08-22,,Pro,14,686.00,8232.00,f,f,f,f,annual,t
S-7052a5,A-d5a319,2023-11-15,,Basic,16,304.00,3648.00,f,f,f,f,annual,t
S-1b713e,A-1d5444,2024-11-26,,Basic,24,0.00,0.00,t,t,f,f,annual,f
S-63e79e,A-7c5768,2024-10-20,,Enterprise,25,0.00,0.00,t,f,f,f,annual,t
S-a54fb2,A-8ae05d,2024-01-06,,Basic,86,1634.00,19608.00,f,f,f,f,annual,f
S-07734f,A-b7ef83,2024-11-20,,Basic,8,152.00,1824.00,f,f,f,f,annual,t
S-6015db,A-b179bf,2024-11-15,,Enterprise,43,8557.00,102684.00,f,f,f,f,annual,t
S-1e3a06,A-2b9d3e,2024-12-26,,Enterprise,2,398.00,4776.00,f,f,f,f,monthly,t
S-82a67a,A-712426,2024-11-12,2024-12-13,Pro,15,735.00,8820.00,f,f,f,t,annual,t
S-531e3a,A-e5d6ab,2024-07-22,,Basic,39,741.00,8892.00,f,f,f,f,monthly,t
S-7d8dde,A-3932db,2024-11-29,,Enterprise,35,6965.00,83580.00,f,f,f,f,monthly,t
S-f00f7e,A-35083d,2024-09-09,,Pro,25,1225.00,14700.00,f,f,f,f,monthly,t
S-92f78a,A-6e08f3,2024-02-22,,Enterprise,11,2189.00,26268.00,f,f,f,f,monthly,t
S-1200b3,A-32fb14,2023-11-19,,Basic,26,494.00,5928.00,f,f,f,f,annual,f
S-e2799b,A-4c56c9,2024-05-13,,Enterprise,13,2587.00,31044.00,f,f,f,f,monthly,f
S-155b3e,A-18793f,2024-12-19,,Enterprise,148,29452.00,353424.00,f,f,f,f,annual,f
S-691bff,A-9174e0,2024-12-27,,Basic,37,703.00,8436.00,f,f,f,f,annual,f
S-5ddf8d,A-7f6b86,2024-06-12,,Basic,45,855.00,10260.00,f,f,f,f,annual,t
S-57019e,A-ad296b,2024-07-23,,Pro,38,0.00,0.00,t,f,f,f,annual,t
S-36480d,A-52dd88,2024-04-12,,Pro,30,1470.00,17640.00,f,f,f,f,annual,t
S-ad7716,A-af0cd2,2023-04-13,,Pro,19,931.00,11172.00,f,f,f,f,annual,f
S-6cd38d,A-202b67,2024-08-28,,Basic,22,418.00,5016.00,f,f,f,f,annual,t
S-88c79e,A-e3bd71,2024-02-18,2024-04-29,Enterprise,31,6169.00,74028.00,f,f,f,t,monthly,t
S-42fb01,A-bece89,2024-08-02,,Pro,28,1372.00,16464.00,f,f,f,f,monthly,t
S-393c51,A-ba6516,2024-02-04,,Basic,27,513.00,6156.00,f,f,t,f,annual,t
S-29ec80,A-625d0b,2024-12-29,,Enterprise,9,1791.00,21492.00,f,f,f,f,annual,t
S-9bf16e,A-533452,2024-11-23,2024-12-20,Pro,9,441.00,5292.00,f,f,f,t,monthly,t
S-5d5a8d,A-2922b6,2024-12-17,2024-12-28,Pro,15,735.00,8820.00,f,f,f,t,annual,t
S-b18d59,A-bd4708,2024-10-20,,Pro,37,1813.00,21756.00,f,f,f,f,annual,t
S-56cb4f,A-cab532,2024-07-23,,Pro,23,1127.00,13524.00,f,f,f,f,annual,t
S-3fa87d,A-81edc3,2023-11-13,,Enterprise,5,995.00,11940.00,f,f,f,f,monthly,t
S-96e3e8,A-d3c88e,2024-10-12,,Basic,16,304.00,3648.00,f,t,f,f,monthly,t
S-b834a9,A-dcc3f1,2024-05-29,,Basic,26,494.00,5928.00,f,f,f,f,annual,t
S-7452a4,A-118d55,2024-12-30,2024-12-31,Enterprise,29,5771.00,69252.00,f,f,f,t,monthly,t
S-7b65f4,A-7f29a7,2024-07-11,2024-02-12,Basic,41,779.00,9348.00,f,f,f,t,monthly,f
S-a3300f,A-81edc3,2024-12-16,,Enterprise,5,995.00,11940.00,f,f,f,f,annual,t
S-a9b904,A-7641d3,2023-12-04,,Basic,8,152.00,1824.00,f,f,f,f,monthly,t
S-43b6e9,A-bbc346,2024-12-13,,Enterprise,27,5373.00,64476.00,f,f,f,f,monthly,t
S-eec4d5,A-0532a9,2024-10-12,,Basic,19,361.00,4332.00,f,f,f,f,annual,t
S-7ac30a,A-54ecc2,2024-10-16,,Enterprise,5,995.00,11940.00,f,f,f,f,annual,t
S-c696fa,A-db5e9e,2024-12-11,,Basic,9,171.00,2052.00,f,f,f,f,monthly,t
S-86ed20,A-3f9cc0,2024-07-25,,Enterprise,22,4378.00,52536.00,f,f,f,f,monthly,f
S-dda681,A-8bde0c,2024-12-21,,Pro,12,588.00,7056.00,f,f,f,f,monthly,f
S-88d746,A-0aaf6e,2024-12-26,,Enterprise,18,3582.00,42984.00,f,f,f,f,monthly,t
S-fc01ba,A-ba6516,2024-09-14,,Pro,35,0.00,0.00,t,f,t,f,monthly,t
S-0586ad,A-7920cc,2024-07-28,,Enterprise,39,7761.00,93132.00,f,f,f,f,monthly,t
S-24631a,A-4d1e75,2024-07-09,,Basic,20,380.00,4560.00,f,f,f,f,monthly,t
S-3d0e5c,A-dcc2f0,2023-11-22,,Enterprise,19,0.00,0.00,t,f,f,f,monthly,t
S-519509,A-1ac5e0,2024-11-15,,Basic,33,627.00,7524.00,f,f,f,f,annual,f
S-8b9deb,A-6c093d,2024-12-09,2024-01-11,Pro,7,343.00,4116.00,f,f,f,t,monthly,t
S-31178d,A-b7ef83,2024-06-29,,Pro,26,1274.00,15288.00,f,f,f,f,annual,t
S-b29d83,A-51ec1b,2024-10-02,,Basic,11,209.00,2508.00,f,f,f,f,annual,t
S-a384d2,A-d62e02,2024-10-12,,Enterprise,21,4179.00,50148.00,f,f,f,f,monthly,t
S-a61485,A-d922bf,2023-11-21,,Enterprise,32,6368.00,76416.00,f,f,f,f,monthly,t
S-d1f12e,A-3a5ad8,2024-02-15,,Enterprise,31,6169.00,74028.00,f,f,f,f,monthly,t
S-021985,A-66224b,2024-12-22,2024-12-30,Enterprise,92,18308.00,219696.00,f,f,f,t,monthly,f
S-6cb472,A-922109,2024-09-27,,Pro,8,392.00,4704.00,f,f,f,f,annual,t
S-fdb8f1,A-09316c,2024-09-23,,Enterprise,70,13930.00,167160.00,f,f,f,f,annual,t
S-d9d52b,A-22d9d2,2024-09-08,,Pro,30,1470.00,17640.00,f,f,f,f,annual,t
S-6754a4,A-1f559b,2024-10-17,,Basic,10,190.00,2280.00,f,f,f,f,annual,f
S-b11cdb,A-05d3b3,2024-05-08,2024-12-08,Basic,24,456.00,5472.00,f,f,f,t,annual,t
S-a84e7f,A-e89151,2023-11-14,,Enterprise,8,1592.00,19104.00,f,f,f,f,annual,t
S-4f3f73,A-1b9609,2024-04-08,2024-12-08,Pro,4,196.00,2352.00,f,f,f,t,annual,t
S-164594,A-c42f1f,2024-10-26,,Basic,15,285.00,3420.00,f,f,f,f,annual,f
S-aef18a,A-4a267b,2024-06-11,,Pro,25,0.00,0.00,t,t,f,f,annual,t
S-16dc40,A-ce550d,2024-11-16,,Pro,51,2499.00,29988.00,f,t,f,f,monthly,t
S-a8299c,A-e60f9d,2024-03-12,,Enterprise,29,5771.00,69252.00,f,f,f,f,monthly,t
S-842582,A-104f1a,2024-09-24,,Pro,45,0.00,0.00,t,f,f,f,annual,t
S-6956dc,A-40906c,2024-06-06,,Pro,92,4508.00,54096.00,f,f,f,f,annual,t
S-2aad81,A-700ade,2024-11-25,,Basic,7,133.00,1596.00,f,f,f,f,annual,t
S-f09511,A-4437e4,2024-05-14,,Enterprise,3,597.00,7164.00,f,t,f,f,monthly,t
S-52d03a,A-342303,2024-11-30,,Enterprise,10,0.00,0.00,t,f,f,f,annual,t
S-70b537,A-526d93,2024-09-26,,Enterprise,43,8557.00,102684.00,f,t,f,f,annual,f
S-8e7d28,A-7f6b86,2024-05-07,,Pro,45,0.00,0.00,t,f,f,f,monthly,t
S-3128b4,A-30b4ca,2024-05-27,,Enterprise,86,17114.00,205368.00,f,f,f,f,monthly,f
S-ce9977,A-42e5e1,2024-02-08,,Enterprise,53,0.00,0.00,t,t,f,f,monthly,t
S-16486d,A-0651a4,2024-12-15,,Pro,16,784.00,9408.00,f,f,f,f,monthly,t
S-c5835c,A-812c5b,2024-06-25,,Basic,55,0.00,0.00,t,f,f,f,monthly,t
S-890baf,A-6e7827,2024-04-22,,Pro,3,147.00,1764.00,f,f,f,f,monthly,t
S-ec0efa,A-45ce7a,2024-04-04,,Basic,22,418.00,5016.00,f,f,f,f,monthly,t
S-09ada1,A-87aa7b,2024-11-23,,Basic,24,456.00,5472.00,f,f,f,f,annual,t
S-2ecaea,A-756192,2024-06-28,,Enterprise,25,4975.00,59700.00,f,f,f,f,monthly,t
S-0d86a4,A-700ade,2024-11-11,,Pro,12,588.00,7056.00,f,f,f,f,monthly,f
S-a2f231,A-1f559b,2024-04-21,,Pro,59,2891.00,34692.00,f,f,f,f,monthly,f
S-dbcf87,A-a8d89d,2024-09-26,,Enterprise,13,2587.00,31044.00,f,f,f,f,monthly,t
S-d6e421,A-fd7ad3,2024-11-17,,Pro,10,0.00,0.00,t,f,f,f,annual,t
S-50815c,A-e3bd71,2024-11-01,,Basic,31,589.00,7068.00,f,f,f,f,monthly,t
S-25ec8c,A-6965e1,2024-05-12,,Pro,16,0.00,0.00,t,f,f,f,monthly,f
S-180b6c,A-f3ff05,2024-02-12,,Basic,30,570.00,6840.00,f,f,f,f,monthly,t
S-ae20d8,A-9289f6,2023-04-07,2023-09-07,Basic,12,228.00,2736.00,f,t,f,t,annual,t
S-cb3c72,A-69b156,2024-06-16,,Enterprise,13,2587.00,31044.00,f,f,f,f,monthly,t
S-7bb339,A-fa3095,2023-06-12,,Enterprise,70,13930.00,167160.00,f,f,f,f,annual,t
S-374d5f,A-fabe19,2024-11-24,,Enterprise,5,995.00,11940.00,f,f,f,f,annual,t
S-2f7250,A-3ce5b8,2024-05-03,,Pro,36,1764.00,21168.00,f,f,f,f,monthly,t
S-1d081a,A-ad3abd,2023-10-05,2024-07-20,Pro,44,2156.00,25872.00,f,f,f,t,annual,t
S-0e9f04,A-7c83a1,2024-05-24,,Enterprise,12,2388.00,28656.00,f,f,f,f,monthly,t
S-d7163c,A-118d55,2024-12-27,,Pro,11,539.00,6468.00,f,f,t,f,monthly,t
S-3bdedd,A-378b99,2024-03-11,,Basic,59,1121.00,13452.00,f,f,f,f,monthly,t
S-14a95a,A-ffc04f,2024-10-22,,Pro,20,980.00,11760.00,f,f,f,f,monthly,t
S-f15008,A-0aaf6e,2024-07-12,2024-12-15,Pro,12,588.00,7056.00,f,f,f,t,annual,f
S-c76699,A-f9cc74,2024-11-26,,Basic,30,570.00,6840.00,f,f,f,f,monthly,f
S-7456c5,A-8ae3fc,2024-09-09,,Basic,9,171.00,2052.00,f,f,f,f,monthly,t
S-947b62,A-34ea2f,2024-12-25,,Enterprise,16,3184.00,38208.00,f,f,f,f,annual,f
S-7b2efe,A-af0cd2,2024-09-27,,Basic,19,361.00,4332.00,f,f,f,f,monthly,f
S-92421b,A-4e631b,2024-12-11,,Pro,22,0.00,0.00,t,f,f,f,monthly,t
S-ede618,A-463db0,2024-12-15,,Pro,15,735.00,8820.00,f,f,f,f,annual,t
S-65b963,A-e888d1,2024-04-03,,Basic,22,0.00,0.00,t,f,f,f,monthly,t
S-adbb41,A-9289f6,2024-11-12,,Enterprise,24,0.00,0.00,t,f,f,f,annual,f
S-ce6528,A-4a4c2d,2023-04-07,,Basic,54,1026.00,12312.00,f,f,f,f,annual,t
S-c45df0,A-a45270,2024-11-15,,Enterprise,3,597.00,7164.00,f,f,f,f,monthly,f
S-faee8b,A-56962b,2024-05-15,,Pro,163,0.00,0.00,t,f,f,f,monthly,f
S-9bb9da,A-0be015,2024-12-24,,Pro,26,0.00,0.00,t,f,f,f,monthly,t
S-913134,A-bbc346,2024-11-29,,Basic,40,760.00,9120.00,f,f,f,f,monthly,t
S-0ada66,A-c4ea60,2024-07-29,,Enterprise,18,3582.00,42984.00,f,f,f,f,monthly,f
S-75fe32,A-3793ee,2024-03-13,,Pro,49,2401.00,28812.00,f,f,f,f,annual,t
S-1dfdd0,A-712426,2024-12-30,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-4815a3,A-19b2c8,2023-01-08,,Basic,22,418.00,5016.00,f,f,f,f,monthly,t
S-691d69,A-cea1f0,2024-10-18,,Enterprise,22,4378.00,52536.00,f,t,f,f,monthly,t
S-e90e70,A-f51f16,2024-08-27,,Basic,2,38.00,456.00,f,f,f,f,annual,t
S-8eb6df,A-c7ffc2,2024-02-17,,Enterprise,30,5970.00,71640.00,f,f,f,f,monthly,t
S-4dae4f,A-6e08f3,2024-09-05,,Enterprise,20,3980.00,47760.00,f,f,f,f,monthly,t
S-f4376f,A-9ee962,2024-05-21,,Basic,9,171.00,2052.00,f,f,f,f,annual,f
S-ce5e0e,A-158f4e,2023-09-17,,Pro,61,2989.00,35868.00,f,f,f,f,annual,t
S-5bc71c,A-d77f4c,2023-10-24,2024-02-19,Basic,8,152.00,1824.00,f,f,f,t,monthly,t
S-80af85,A-2edab2,2023-11-22,,Basic,17,323.00,3876.00,f,f,f,f,annual,t
S-9a115f,A-f5641b,2024-12-29,,Enterprise,45,8955.00,107460.00,f,f,f,f,monthly,t
S-a959a3,A-ad3abd,2023-03-18,,Enterprise,44,8756.00,105072.00,f,f,f,f,monthly,f
S-6def60,A-1e1b80,2023-11-10,,Basic,50,950.00,11400.00,f,f,f,f,monthly,t
S-2a57b3,A-7e0a10,2024-06-29,,Basic,46,874.00,10488.00,f,f,f,f,annual,t
S-b39049,A-4e44e8,2024-08-11,,Pro,18,0.00,0.00,t,f,f,f,monthly,t
S-802cc6,A-eafc6e,2023-11-15,,Enterprise,34,6766.00,81192.00,f,f,f,f,annual,t
S-19c44c,A-8b0451,2024-09-12,,Basic,41,779.00,9348.00,f,f,f,f,monthly,t
S-396a83,A-1b7577,2024-11-28,,Enterprise,4,796.00,9552.00,f,f,f,f,monthly,t
S-d1aacf,A-c70870,2024-06-12,,Basic,31,589.00,7068.00,f,t,f,f,annual,t
S-2beaee,A-ffdfd5,2024-09-14,,Pro,92,4508.00,54096.00,f,f,f,f,annual,f
S-16e21f,A-82d8a6,2024-12-13,,Enterprise,27,5373.00,64476.00,f,f,f,f,annual,f
S-a918f3,A-d27f50,2024-05-12,,Enterprise,44,8756.00,105072.00,f,f,f,f,monthly,t
S-b4b400,A-35083d,2024-04-16,,Pro,19,931.00,11172.00,f,t,f,f,annual,t
S-52699f,A-df10db,2023-08-25,2024-03-12,Basic,14,266.00,3192.00,f,f,f,t,monthly,t
S-52404a,A-cd458b,2024-10-26,,Basic,26,494.00,5928.00,f,f,f,f,annual,t
S-dacc80,A-6965e1,2024-12-30,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-91c435,A-dfbd31,2024-09-12,,Basic,14,266.00,3192.00,f,f,f,f,monthly,t
S-64d514,A-65aeb5,2024-06-09,,Enterprise,56,11144.00,133728.00,f,f,f,f,annual,f
S-006fed,A-ac9111,2023-09-10,2024-06-20,Basic,21,399.00,4788.00,f,f,f,t,monthly,t
S-2aafa6,A-bbc346,2024-03-10,,Enterprise,19,3781.00,45372.00,f,f,f,f,annual,t
S-1577c3,A-544d0a,2024-11-29,,Basic,3,0.00,0.00,t,f,f,f,monthly,t
S-3ea3af,A-019782,2024-05-16,,Pro,11,539.00,6468.00,f,f,f,f,monthly,f
S-615537,A-7f4db3,2024-03-30,,Pro,16,784.00,9408.00,f,f,f,f,annual,t
S-fc8463,A-4e44e8,2024-10-16,,Basic,10,190.00,2280.00,f,f,f,f,annual,t
S-8106d9,A-3a5ad8,2024-06-11,,Pro,36,1764.00,21168.00,f,f,f,f,monthly,f
S-5b699e,A-b7b7b7,2024-09-16,,Basic,24,456.00,5472.00,f,f,f,f,annual,t
S-021297,A-5ed98d,2024-06-28,,Enterprise,24,4776.00,57312.00,f,f,f,f,annual,t
S-0f7a92,A-700ade,2024-12-23,,Pro,1,49.00,588.00,f,f,f,f,monthly,f
S-85caaf,A-089363,2023-03-06,,Pro,2,98.00,1176.00,f,t,f,f,annual,t
S-d8a52e,A-cc102e,2024-11-19,,Enterprise,15,2985.00,35820.00,f,f,f,f,monthly,t
S-7b3fd3,A-5a92e7,2024-08-07,2024-10-15,Enterprise,4,796.00,9552.00,f,f,f,t,annual,t
S-9a1297,A-b11cd0,2024-07-20,,Pro,26,1274.00,15288.00,f,f,f,f,annual,t
S-858aa0,A-6da850,2024-09-10,,Enterprise,25,4975.00,59700.00,f,f,f,f,annual,f
S-8b345c,A-c43359,2024-10-12,,Pro,38,0.00,0.00,t,f,t,f,monthly,t
S-456829,A-f92792,2024-07-07,,Pro,26,1274.00,15288.00,f,f,f,f,annual,f
S-c2cc5c,A-2bc93d,2023-11-24,,Enterprise,20,3980.00,47760.00,f,f,f,f,annual,t
S-2126cd,A-f45426,2024-12-29,,Pro,9,441.00,5292.00,f,f,f,f,monthly,f
S-91ab2e,A-c62e55,2023-11-15,,Pro,34,1666.00,19992.00,f,f,f,f,annual,f
S-8cba1c,A-4814a3,2024-10-19,,Enterprise,87,0.00,0.00,t,f,f,f,monthly,f
S-6ee525,A-9badbd,2024-05-09,,Enterprise,23,4577.00,54924.00,f,f,f,f,annual,t
S-400e62,A-0f3e88,2024-04-18,,Basic,14,266.00,3192.00,f,f,f,f,annual,f
S-5f2554,A-81edc3,2023-07-11,,Pro,12,588.00,7056.00,f,f,f,f,monthly,f
S-877508,A-b3fe05,2024-06-06,,Pro,11,0.00,0.00,t,f,f,f,annual,t
S-37b367,A-a8d89d,2024-09-17,,Basic,13,247.00,2964.00,f,f,f,f,annual,t
S-ac6547,A-b20d99,2024-07-19,,Basic,20,380.00,4560.00,f,f,f,f,annual,t
S-525864,A-a09355,2024-12-29,,Pro,14,686.00,8232.00,f,f,f,f,monthly,t
S-856627,A-b48f73,2024-11-24,,Pro,80,3920.00,47040.00,f,f,f,f,annual,f
S-195cd5,A-ae052e,2024-11-28,2024-06-12,Pro,40,1960.00,23520.00,f,f,f,t,monthly,t
S-4e4ab7,A-eb1312,2024-08-10,,Basic,25,475.00,5700.00,f,f,f,f,monthly,f
S-cfca40,A-7d514c,2024-01-04,,Enterprise,34,6766.00,81192.00,f,f,f,f,monthly,t
S-a82909,A-3a5ad8,2024-11-19,,Enterprise,70,13930.00,167160.00,f,f,f,f,annual,t
S-ab212b,A-f1f639,2024-01-16,,Basic,2,38.00,456.00,f,t,f,f,monthly,t
S-92e1fc,A-45ce7a,2024-04-13,,Pro,16,0.00,0.00,t,f,f,f,monthly,t
S-add36b,A-e3bd71,2024-03-20,,Enterprise,31,6169.00,74028.00,f,t,t,f,monthly,t
S-dcde3f,A-ffc04f,2024-05-08,,Pro,13,0.00,0.00,t,f,f,f,monthly,f
S-94fa70,A-1b7577,2024-12-30,,Pro,41,2009.00,24108.00,f,f,f,f,monthly,t
S-80f65d,A-474ad4,2024-06-01,,Basic,23,437.00,5244.00,f,f,f,f,monthly,t
S-1b373c,A-5b1bcd,2024-04-07,,Pro,73,3577.00,42924.00,f,f,f,f,annual,f
S-54a3ed,A-f446b6,2024-07-21,,Pro,5,245.00,2940.00,f,f,f,f,monthly,t
S-77c22b,A-6c093d,2024-03-13,,Enterprise,7,1393.00,16716.00,f,f,f,f,annual,t
S-bf9e6d,A-9779ad,2024-10-23,,Enterprise,40,7960.00,95520.00,f,f,f,f,annual,t
S-9daaad,A-e693b6,2024-03-21,,Enterprise,55,0.00,0.00,t,f,f,f,monthly,t
S-d316df,A-726cfa,2024-12-07,,Basic,33,627.00,7524.00,f,f,f,f,annual,t
S-d106d4,A-19b2c8,2023-06-11,,Enterprise,20,3980.00,47760.00,f,f,f,f,monthly,t
S-4757c8,A-32728c,2024-09-17,,Basic,42,798.00,9576.00,f,f,f,f,annual,t
S-504bce,A-474ad4,2024-11-28,2024-12-30,Enterprise,41,0.00,0.00,t,f,f,t,annual,t
S-16be20,A-9c18c4,2024-03-03,,Pro,11,539.00,6468.00,f,f,f,f,monthly,t
S-2ae5d8,A-c9bb3e,2024-08-06,,Pro,5,245.00,2940.00,f,f,f,f,monthly,t
S-6522e4,A-9f0b68,2024-05-17,,Basic,22,418.00,5016.00,f,f,f,f,annual,f
S-bc736c,A-d49cc5,2024-09-28,,Basic,50,950.00,11400.00,f,f,f,f,monthly,t
S-1b7677,A-ced9aa,2024-04-12,2024-12-20,Enterprise,6,1194.00,14328.00,f,f,f,t,annual,t
S-b8d2f6,A-17939a,2024-12-28,2024-12-30,Basic,19,0.00,0.00,t,f,f,t,monthly,t
S-509f0d,A-794a0b,2024-05-02,,Pro,35,1715.00,20580.00,f,f,f,f,monthly,t
S-708ac6,A-ab438f,2024-10-23,,Enterprise,30,5970.00,71640.00,f,f,f,f,monthly,t
S-81510a,A-b54c01,2024-10-29,,Pro,29,1421.00,17052.00,f,f,f,f,annual,t
S-80c24c,A-139c3b,2024-11-26,2024-12-31,Pro,17,833.00,9996.00,f,t,f,t,monthly,t
S-843a53,A-bb1eaa,2024-11-09,,Enterprise,21,4179.00,50148.00,f,f,f,f,annual,t
S-3b5031,A-dcc2f0,2024-03-13,,Pro,22,1078.00,12936.00,f,t,f,f,annual,t
S-a29ba3,A-95b24a,2023-12-10,,Enterprise,38,7562.00,90744.00,f,f,f,f,monthly,f
S-ce7c30,A-075038,2024-02-07,,Enterprise,17,3383.00,40596.00,f,f,f,f,monthly,t
S-90c2a9,A-ced9aa,2024-07-11,,Pro,3,147.00,1764.00,f,f,f,f,annual,t
S-3c52a6,A-2f6a32,2024-09-25,2024-11-16,Basic,19,361.00,4332.00,f,f,f,t,annual,t
S-44ed0c,A-993085,2023-10-30,,Enterprise,31,6169.00,74028.00,f,f,t,f,annual,f
S-2c9cea,A-df1e44,2024-03-06,,Basic,35,0.00,0.00,t,f,f,f,annual,t
S-47cf94,A-e5d6ab,2023-02-10,2024-03-05,Basic,35,665.00,7980.00,f,f,f,t,annual,t
S-f3d5d7,A-49b828,2024-11-22,,Enterprise,20,3980.00,47760.00,f,f,f,f,annual,t
S-519f1c,A-0354fe,2024-03-11,,Basic,34,646.00,7752.00,f,f,f,f,monthly,f
S-b75eaa,A-bf7919,2024-12-24,,Basic,12,228.00,2736.00,f,f,f,f,monthly,f
S-106283,A-a45270,2024-07-27,,Enterprise,23,4577.00,54924.00,f,f,f,f,annual,t
S-f093d0,A-f19b24,2024-03-17,,Pro,29,1421.00,17052.00,f,f,f,f,monthly,t
S-9c19fe,A-bd4513,2024-12-20,,Enterprise,50,9950.00,119400.00,f,f,f,f,monthly,f
S-f27134,A-d4ac0e,2024-09-17,,Basic,29,551.00,6612.00,f,f,f,f,annual,t
S-ef83b4,A-a09355,2024-04-11,,Enterprise,33,6567.00,78804.00,f,f,f,f,monthly,t
S-00fcc5,A-40de06,2023-06-23,,Basic,62,1178.00,14136.00,f,f,f,f,annual,f
S-a6f0f1,A-d792a6,2024-04-26,,Pro,4,196.00,2352.00,f,f,f,f,annual,t
S-2c4527,A-6965e1,2024-12-22,,Pro,13,637.00,7644.00,f,f,f,f,annual,t
S-0144ac,A-5a215a,2024-03-13,,Enterprise,87,17313.00,207756.00,f,f,f,f,monthly,t
S-8a50a0,A-cb5333,2024-11-12,,Basic,33,627.00,7524.00,f,f,f,f,monthly,t
S-363c29,A-e7beab,2023-10-23,2024-08-21,Enterprise,21,4179.00,50148.00,f,f,f,t,annual,t
S-f28cde,A-cdf020,2024-07-13,,Pro,23,1127.00,13524.00,f,t,f,f,annual,t
S-ef00f5,A-e36807,2024-06-09,,Basic,6,114.00,1368.00,f,f,f,f,annual,t
S-dbe2ac,A-5f7781,2024-09-13,,Basic,22,418.00,5016.00,f,t,f,f,annual,t
S-b8fcc5,A-dbc825,2024-06-29,2024-11-20,Basic,85,1615.00,19380.00,f,t,f,t,annual,f
S-37b6b2,A-4c6f11,2024-10-05,,Pro,24,1176.00,14112.00,f,f,f,f,annual,f
S-a83bf1,A-089363,2023-04-11,,Basic,40,760.00,9120.00,f,f,f,f,monthly,f
S-e301c9,A-1e1b80,2024-09-22,,Enterprise,50,0.00,0.00,t,f,f,f,monthly,t
S-762cae,A-6e08f3,2024-11-08,,Pro,18,882.00,10584.00,f,f,f,f,annual,t
S-261a8d,A-b2225d,2024-01-09,,Pro,47,2303.00,27636.00,f,t,f,f,monthly,t
S-1c5955,A-378b99,2024-07-10,,Pro,12,588.00,7056.00,f,f,f,f,annual,t
S-a99771,A-3c1a3f,2023-12-18,,Basic,25,0.00,0.00,t,f,f,f,annual,t
S-ad02b5,A-c58f49,2024-05-10,,Enterprise,70,13930.00,167160.00,f,t,f,f,monthly,t
S-e267d1,A-4a4c2d,2023-12-25,,Enterprise,54,10746.00,128952.00,f,f,f,f,annual,f
S-0c4162,A-a8b49c,2023-11-24,,Basic,19,0.00,0.00,t,f,f,f,monthly,t
S-49b640,A-956988,2024-02-12,,Enterprise,9,1791.00,21492.00,f,f,f,f,monthly,t
S-327a60,A-1f0ac7,2024-03-05,,Basic,47,893.00,10716.00,f,f,f,f,annual,t
